model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
lemp-paper-Netflix-50,1,50,1,1,4096,4096,10,3,13.91,74.749,0.594792,21.7611,97.1049
lemp-paper-Netflix-50,1,50,1,1,4096,512,10,3,13.8939,9.49438,0.200276,22.5286,32.2232
lemp-paper-Netflix-50,1,50,1,1,4096,64,10,3,13.7829,1.27366,0.134414,22.4589,23.867
lemp-paper-Netflix-50,1,50,1,1,4096,8,10,3,13.9072,0.24621,0.121068,22.3003,22.6676
lemp-paper-Netflix-50,1,50,1,1,512,1,10,3,13.8922,0.106308,0.0973159,28.1334,28.337
lemp-paper-Netflix-50,1,50,1,1,512,1024,10,3,13.6831,18.8219,0.263136,28.3036,47.3887
lemp-paper-Netflix-50,1,50,1,1,512,128,10,3,13.6959,2.43587,0.143724,27.4803,30.0599
lemp-paper-Netflix-50,1,50,1,1,512,2048,10,3,13.7942,37.4635,0.381596,28.873,66.7181
lemp-paper-Netflix-50,1,50,1,1,512,256,10,3,13.9011,4.74905,0.163024,27.3145,32.2265
lemp-paper-Netflix-50,1,50,1,1,512,4096,10,3,13.7644,74.9908,0.587039,29.7778,105.356
lemp-paper-Netflix-50,1,50,1,1,512,512,10,3,13.6508,9.43129,0.198117,27.9559,37.5853
lemp-paper-Netflix-50,1,50,1,1,512,64,10,3,13.6388,1.27982,0.134085,28.1157,29.5296
lemp-paper-Netflix-50,1,50,1,1,512,8,10,3,13.7219,0.244783,0.121785,28.0353,28.4018
lemp-paper-Netflix-50,10,50,1,1,1024,1,10,3,14.1783,0.107486,0.10113,26.9591,27.1678
lemp-paper-Netflix-50,10,50,1,1,1024,1024,10,3,13.6991,18.8452,0.259774,54.5304,73.6354
lemp-paper-Netflix-50,10,50,1,1,1024,128,10,3,13.7215,2.44,0.143112,52.931,55.5141
lemp-paper-Netflix-50,10,50,1,1,1024,2048,10,3,13.7146,37.6278,0.376901,54.9581,92.9627
lemp-paper-Netflix-50,10,50,1,1,1024,256,10,3,13.6768,4.75273,0.159018,53.5382,58.4499
lemp-paper-Netflix-50,10,50,1,1,1024,4096,10,3,13.7651,74.8371,0.580658,56.7523,132.17
lemp-paper-Netflix-50,10,50,1,1,1024,512,10,3,13.6628,9.47219,0.202407,53.8418,63.5164
lemp-paper-Netflix-50,10,50,1,1,1024,64,10,3,13.7368,1.27931,0.141473,51.1558,52.5766
lemp-paper-Netflix-50,10,50,1,1,1024,8,10,3,13.701,0.245208,0.121097,41.204,41.5703
lemp-paper-Netflix-50,10,50,1,1,2048,1,10,3,13.634,0.10647,0.0980278,40.5889,40.7934
lemp-paper-Netflix-50,10,50,1,1,2048,1024,10,3,13.6384,18.8856,0.250803,51.9841,71.1205
lemp-paper-Netflix-50,10,50,1,1,2048,128,10,3,13.6929,2.43673,0.146377,50.5094,53.0926
lemp-paper-Netflix-50,10,50,1,1,2048,2048,10,3,13.6377,37.5622,0.382153,52.804,90.7483
lemp-paper-Netflix-50,10,50,1,1,2048,256,10,3,13.6374,4.73863,0.163595,51.3368,56.239
lemp-paper-Netflix-50,10,50,1,1,2048,4096,10,3,15.1543,74.7392,0.613402,53.9758,129.328
lemp-paper-Netflix-50,10,50,1,1,2048,512,10,3,13.6257,9.45397,0.202049,51.5065,61.1625
lemp-paper-Netflix-50,10,50,1,1,2048,64,10,3,13.6838,1.27553,0.134398,49.2449,50.6548
lemp-paper-Netflix-50,10,50,1,1,2048,8,10,3,13.8001,0.24674,0.117179,43.127,43.4909
lemp-paper-Netflix-50,10,50,1,1,256,1,10,3,13.6529,0.105316,0.10472,30.0237,30.2338
lemp-paper-Netflix-50,10,50,1,1,256,1024,10,3,13.6851,18.8809,0.263926,55.2176,74.3624
lemp-paper-Netflix-50,10,50,1,1,256,128,10,3,13.6453,2.43337,0.145365,54.4096,56.9883
lemp-paper-Netflix-50,10,50,1,1,256,2048,10,3,13.6372,37.5801,0.365872,55.9743,93.9203
lemp-paper-Netflix-50,10,50,1,1,256,256,10,3,13.7944,4.74625,0.159963,54.7994,59.7056
lemp-paper-Netflix-50,10,50,1,1,256,4096,10,3,13.7758,74.9369,0.613454,57.1956,132.746
lemp-paper-Netflix-50,10,50,1,1,256,512,10,3,13.735,9.51378,0.198402,54.8186,64.5308
lemp-paper-Netflix-50,10,50,1,1,256,64,10,3,13.7369,1.27828,0.133371,53.7929,55.2046
lemp-paper-Netflix-50,10,50,1,1,256,8,10,3,13.6106,0.2462,0.120303,49.5228,49.8893
lemp-paper-Netflix-50,10,50,1,1,4096,1,10,3,13.7303,0.106518,0.0980499,30.2335,30.4381
lemp-paper-Netflix-50,10,50,1,1,4096,1024,10,3,13.6467,18.926,0.265921,50.392,69.5839
lemp-paper-Netflix-50,10,50,1,1,4096,128,10,3,13.6889,2.43497,0.142235,47.3933,49.9705
lemp-paper-Netflix-50,10,50,1,1,4096,2048,10,3,13.6677,37.5419,0.379894,50.5487,88.4704
lemp-paper-Netflix-50,10,50,1,1,4096,256,10,3,13.7799,4.75788,0.16085,48.4998,53.4185
lemp-paper-Netflix-50,10,50,1,1,4096,4096,10,3,13.6113,74.7539,0.591417,51.6487,126.994
lemp-paper-Netflix-50,10,50,1,1,4096,512,10,3,13.7655,9.44351,0.201009,50.6785,60.3231
lemp-paper-Netflix-50,10,50,1,1,4096,64,10,3,13.6498,1.28014,0.138484,43.2492,44.6679
lemp-paper-Netflix-50,10,50,1,1,4096,8,10,3,13.641,0.246205,0.123274,35.8263,36.1958
lemp-paper-Netflix-50,10,50,1,1,512,1,10,3,13.7399,0.106905,0.0987639,40.3687,40.5744
